,summary,config,name
240,"{'_runtime': 46.44319152832031, '_timestamp': 1712796705.4036236, 'mae': 3168.6000112503175, '_step': 0, '_wandb': {'runtime': 45}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'quarterly_fourier_order': {'max': 10, 'min': 1}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 20, 'weekly_fourier_order': 2, 'monthly_fourier_order': 4, 'changepoint_prior_scale': 0.08955911940742768, 'quarterly_fourier_order': 9, 'seasonality_prior_scale': 6.710286797623919}",royal-sweep-2
241,"{'mae': 776.3836681450485, '_step': 0, '_wandb': {'runtime': 25}, '_runtime': 25.96792459487915, '_timestamp': 1712796652.4335935}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'quarterly_fourier_order': {'max': 10, 'min': 1}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 8, 'weekly_fourier_order': 8, 'monthly_fourier_order': 1, 'changepoint_prior_scale': 0.037904587648640346, 'quarterly_fourier_order': 9, 'seasonality_prior_scale': 3.296765452202808}",gallant-sweep-1
242,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 10, 'weekly_fourier_order': 10, 'monthly_fourier_order': 2, 'changepoint_prior_scale': 0.17650799531083786, 'seasonality_prior_scale': 6.300984077246191}",logical-sweep-3
243,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 5, 'weekly_fourier_order': 5, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.054938573424230634, 'seasonality_prior_scale': 6.516676844850579}",still-sweep-2
244,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 12, 'weekly_fourier_order': 3, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.041643074529996896, 'seasonality_prior_scale': 9.476735810358294}",curious-sweep-1
245,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 10, 'monthly_fourier_order': 1, 'changepoint_prior_scale': 0.10316545267614234, 'seasonality_prior_scale': 6.173057289250927}",autumn-sweep-3
246,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 12, 'weekly_fourier_order': 2, 'monthly_fourier_order': 1, 'changepoint_prior_scale': 0.17624919479337237, 'seasonality_prior_scale': 7.25270468646284}",soft-sweep-2
247,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 5}, 'weekly_fourier_order': {'max': 10, 'min': 2}, 'monthly_fourier_order': {'max': 5, 'min': 1}, 'changepoint_prior_scale': {'max': 0.2, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 4, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.19941509196669008, 'seasonality_prior_scale': 4.744464299745887}",volcanic-sweep-1
248,"{'_timestamp': 1712795379.4906912, 'mae': 750.7702103766749, '_step': 0, '_wandb': {'runtime': 94}, '_runtime': 95.09442210197447}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'monthly_fourier_order': 3, 'changepoint_prior_scale': 0.2019536179330715, 'quarterly_fourier_order': 3, 'seasonality_prior_scale': 5.7940641859453725}",scarlet-sweep-10
249,"{'mae': 953.3172207599872, '_step': 0, '_wandb': {'runtime': 102}, '_runtime': 102.8048505783081, '_timestamp': 1712795277.3222437}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.032822398061508495, 'quarterly_fourier_order': 3, 'seasonality_prior_scale': 7.088562549342237}",hearty-sweep-9
250,"{'mae': 764.1528731188604, '_step': 0, '_wandb': {'runtime': 108}, '_runtime': 108.67904782295228, '_timestamp': 1712795157.573109}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.4270834919456299, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 6.262729441396508}",silver-sweep-8
251,"{'_step': 0, '_wandb': {'runtime': 86}, '_runtime': 86.98787188529968, '_timestamp': 1712795042.307768, 'mae': 765.32150123568}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.23932632315923705, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 5.690210126178246}",honest-sweep-7
252,"{'mae': 765.9223718761752, '_step': 0, '_wandb': {'runtime': 122}, '_runtime': 122.86325526237488, '_timestamp': 1712794947.6690624}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.19420047954063752, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 6.314514970789901}",happy-sweep-6
253,"{'_timestamp': 1712794815.0616782, 'mae': 961.88299775261, '_step': 0, '_wandb': {'runtime': 146}, '_runtime': 146.88247728347778}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.09713538534749525, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 1.6628091770100024}",glowing-sweep-5
254,"{'_wandb': {'runtime': 146}, '_runtime': 147.30879998207092, '_timestamp': 1712794658.646607, 'mae': 962.3901974562772, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.4118340048407239, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 9.425434691432791}",stilted-sweep-4
255,"{'_timestamp': 1712794503.0102868, 'mae': 751.9027601196228, '_step': 0, '_wandb': {'runtime': 64}, '_runtime': 65.01290988922119}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.05743575061212226, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 4.722831337012771}",fiery-sweep-3
256,"{'_wandb': {'runtime': 139}, '_runtime': 140.23813772201538, '_timestamp': 1712794427.7310216, 'mae': 962.7831028383474, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.32930068032748233, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 2.696966209586235}",dainty-sweep-2
257,"{'_step': 0, '_wandb': {'runtime': 124}, '_runtime': 124.94532680511476, '_timestamp': 1712794275.7200017, 'mae': 765.9755982895712}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'monthly_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'values': [3, 5, 10]}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.38121362354218213, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 0.7688784565321377}",denim-sweep-1
258,"{'mae': 963.3536066548183, '_step': 0, '_wandb': {'runtime': 78}, '_runtime': 78.69665145874023, '_timestamp': 1712793896.3779123}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.1748393948454484, 'seasonality_prior_scale': 0.5823105898673833}",rare-sweep-10
259,"{'mae': 762.1712096309262, '_step': 0, '_wandb': {'runtime': 49}, '_runtime': 49.810431718826294, '_timestamp': 1712793809.9015026}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'changepoint_prior_scale': 0.16794016626873726, 'seasonality_prior_scale': 7.017723743291315}",earthy-sweep-9
260,"{'mae': 962.9681611758074, '_step': 0, '_wandb': {'runtime': 75}, '_runtime': 76.19654965400696, '_timestamp': 1712793743.0972896}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.12036915513534126, 'seasonality_prior_scale': 0.4455362371185439}",fresh-sweep-8
261,"{'_step': 0, '_wandb': {'runtime': 60}, '_runtime': 61.05986475944519, '_timestamp': 1712793649.3986435, 'mae': 959.9623844904784}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.41618415020784344, 'seasonality_prior_scale': 7.147911196560791}",spring-sweep-7
262,"{'_timestamp': 1712793578.4730637, 'mae': 752.6130204581565, '_step': 0, '_wandb': {'runtime': 60}, '_runtime': 60.790366649627686}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.4276035742665092, 'seasonality_prior_scale': 0.25913995924398986}",laced-sweep-6
263,"{'mae': 752.4879767950713, '_step': 0, '_wandb': {'runtime': 63}, '_runtime': 63.85842204093933, '_timestamp': 1712793508.282206}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.3953771221145952, 'seasonality_prior_scale': 3.547031091509159}",restful-sweep-5
264,"{'_timestamp': 1712793435.7660294, 'mae': 959.50577685633, '_step': 0, '_wandb': {'runtime': 79}, '_runtime': 79.71566343307495}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.07718495528191037, 'seasonality_prior_scale': 2.0148651033693534}",fine-sweep-4
265,"{'mae': 750.7259954616301, '_step': 0, '_wandb': {'runtime': 59}, '_runtime': 60.00157427787781, '_timestamp': 1712793348.4901512}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.11991567167048622, 'seasonality_prior_scale': 9.777864313367155}",snowy-sweep-3
266,"{'_timestamp': 1712793279.7097652, 'mae': 751.6245801238412, '_step': 0, '_wandb': {'runtime': 58}, '_runtime': 58.960222244262695}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.2384323852267408, 'seasonality_prior_scale': 0.5906321929248303}",desert-sweep-2
267,"{'mae': 761.7553794488138, '_step': 0, '_wandb': {'runtime': 49}, '_runtime': 50.30108690261841, '_timestamp': 1712793213.0322258}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'changepoint_prior_scale': 0.08912385355756693, 'seasonality_prior_scale': 5.865312355703737}",exalted-sweep-1
268,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.27436257134970954, 'seasonality_prior_scale': 0.20493183768169085}",azure-sweep-3
269,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.27437199729463024, 'seasonality_prior_scale': 2.016111849681586}",golden-sweep-2
270,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.24506584195385817, 'seasonality_prior_scale': 5.827332433443785}",winter-sweep-1
271,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 5, 'changepoint_prior_scale': 0.4339500039700877, 'seasonality_prior_scale': 9.05647909982393}",rare-sweep-3
272,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 10, 'changepoint_prior_scale': 0.094578372503351, 'seasonality_prior_scale': 7.430162001464002}",glad-sweep-2
273,{'_wandb': {'runtime': 0}},"{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'values': [3, 5, 10]}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'seasonality_prior_scale': {'max': 10, 'min': 0.01}}, 'daily_fourier_order': 3, 'changepoint_prior_scale': 0.021518067635825776, 'seasonality_prior_scale': 4.311988973675148}",deep-sweep-1
274,"{'_step': 903, 'model gap': 0.01259139933511344, 'test loss': 0.3703692191176944, 'Fold 0 Loss Curves': {'size': 48501, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': 'f4f545fea3c008e35585a3315f790b228d517177df7511254a39c282684fd4ef', 'path': 'media/images/Fold 0 Loss Curves_90_f4f545fea3c008e35585.png'}, 'Fold 1 Loss Curves': {'sha256': '13b93ce8d3cbcc461885e50737591842fcd71282f17422b08acc2d5448f3a5e5', 'path': 'media/images/Fold 1 Loss Curves_181_13b93ce8d3cbcc461885.png', 'size': 44110, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}, 'Fold 4 Loss Curves': {'format': 'png', 'height': 500, 'sha256': 'a83d6e9c35396b84c3138d3ac305482a76e73194ea89435fc5e4a47e2a0463ea', 'path': 'media/images/Fold 4 Loss Curves_454_a83d6e9c35396b84c313.png', 'size': 44123, '_type': 'image-file', 'width': 2000}, 'Fold 7 Loss Curves': {'format': 'png', 'height': 500, 'sha256': '8d467fa6d8ddd77b11d712fe895a1acd0f87bd6786d0f328c1f65c08eca47f43', 'path': 'media/images/Fold 7 Loss Curves_718_8d467fa6d8ddd77b11d7.png', 'size': 46531, '_type': 'image-file', 'width': 2000}, 'gap': -0.018440975425800588, '_wandb': {'runtime': 19098}, '_runtime': 19099.779659986496, '_timestamp': 1712804941.020785, 'learning_rate': 2.560000000000001e-06, 'Fold 2 Loss Curves': {'format': 'png', 'height': 500, 'sha256': '8173d1d8f7b98689d2a354590483f420ac0f70f657691e607f5057c16f6384ca', 'path': 'media/images/Fold 2 Loss Curves_272_8173d1d8f7b98689d2a3.png', 'size': 45528, '_type': 'image-file', 'width': 2000}, 'Fold 3 Loss Curves': {'sha256': 'a618a061392c850a56f57c6ed7733bbb16526f45bfca835868518c6122eb7a1a', 'path': 'media/images/Fold 3 Loss Curves_363_a618a061392c850a56f5.png', 'size': 44828, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500}, 'training loss': 0.35192824369189385, 'model test loss': 0.3227668435209327, 'Fold 6 Loss Curves': {'height': 500, 'sha256': '19d2d81941aa7a474b32ede77becd31741324dad6e330271cf8b928bb6a5b04c', 'path': 'media/images/Fold 6 Loss Curves_630_19d2d81941aa7a474b32.png', 'size': 44509, '_type': 'image-file', 'width': 2000, 'format': 'png'}, 'Fold 8 Loss Curves': {'height': 500, 'sha256': '226e98001527303054ea76d0071b5c2416a72486038de216f3cb137fa1524fd2', 'path': 'media/images/Fold 8 Loss Curves_809_226e98001527303054ea.png', 'size': 42996, '_type': 'image-file', 'width': 2000, 'format': 'png'}, 'Fold 5 Loss Curves': {'format': 'png', 'height': 500, 'sha256': '2062d23b7b4e383211ee6c95bbfb9231b28071696f93c5f02b1e5163d8eea905', 'path': 'media/images/Fold 5 Loss Curves_539_2062d23b7b4e383211ee.png', 'size': 46268, '_type': 'image-file', 'width': 2000}, 'Fold 9 Loss Curves': {'path': 'media/images/Fold 9 Loss Curves_900_19a89b30c866d93b6f9e.png', 'size': 52708, '_type': 'image-file', 'width': 2000, 'format': 'png', 'height': 500, 'sha256': '19a89b30c866d93b6f9e9103d8e55fa95979c573292dd3d4a0b33ec17b709b62'}, 'model training loss': 0.33535824285604615}","{'epochs': 30, 'dropout': 0.2, 'n_folds': 10, 'lrs_gamma': 0.4, 'batch_size': 1024, 'n_features': 33, 'num_layers': 4, 'weight_decay': 1e-05, 'hidden layers': 50, 'learning_rate': 0.00025, 'lrs_step_size': 6, 'sequence_length': 336}",lstm_v24
